0.046873,0.048074,0.323694
0.061574,0.052974,0.321511
0.070035,0.055794,0.322121
0.073681,0.057003,0.321677
0.073751,0.057029,0.321686
0.073768,0.057025,0.321732
0.07379,0.05704,0.321652
0.073796,0.057041,0.321624
0.073806,0.057042,0.321642
0.073819,0.057037,0.321667
0.073832,0.057024,0.321769
0.073846,0.057047,0.321625
0.073856,0.057047,0.32162
0.073869,0.057039,0.321651
0.073884,0.057045,0.321652
0.07389,0.05705,0.321617
0.0739,0.057048,0.321651
0.073905,0.057056,0.321611
0.073929,0.057062,0.321601
0.07394,0.057063,0.321597
0.073945,0.05707,0.321555
0.073963,0.057076,0.321536
0.073974,0.057077,0.321548
0.073985,0.057079,0.321546
0.074002,0.057083,0.321507
0.074018,0.057072,0.321566
0.07403,0.057069,0.321596
0.07404,0.05708,0.321529
0.074054,0.057083,0.321537
0.074062,0.057086,0.321494
0.074087,0.057092,0.321481
0.074098,0.057094,0.321467
0.074113,0.057107,0.32141
0.074127,0.057091,0.321532
0.074132,0.057113,0.321395
0.074153,0.057118,0.321355
0.12003,0.035101,0.745802
0.120033,0.035094,0.74589
0.12004,0.035087,0.745818
0.120035,0.035093,0.745861
0.120044,0.035081,0.745846
0.120038,0.035086,0.745883
0.120039,0.035084,0.745951
0.120046,0.035074,0.74589
0.120043,0.035072,0.745998
0.120041,0.035078,0.745996
0.120045,0.035072,0.74599
0.120049,0.035064,0.746067
0.120051,0.035059,0.746047
0.120047,0.035064,0.74602
0.120055,0.035058,0.746054
0.120056,0.035051,0.746109
0.120062,0.035045,0.746074
0.120057,0.03505,0.746076
0.120057,0.035049,0.746145
0.120065,0.035039,0.746117
0.120062,0.035036,0.746195
0.120059,0.035042,0.746195
0.120064,0.035036,0.746186
0.120067,0.035029,0.746264
0.12007,0.035022,0.746239
0.120067,0.035028,0.746218
0.120073,0.035022,0.746216
0.120073,0.035015,0.746279
0.120072,0.035013,0.746353
0.120076,0.035014,0.746304
0.120073,0.035012,0.746307
0.120077,0.035005,0.746403
0.120079,0.034999,0.746375
0.120075,0.035005,0.746347
0.120084,0.034997,0.746359
0.120085,0.03499,0.746426
0.120087,0.034988,0.74651
0.120085,0.034991,0.74634
0.120082,0.03499,0.746445
0.120086,0.034983,0.746542
0.12009,0.034976,0.746513
