-0.006356,0.030406
0.074062,0.057086
0.120067,0.035029
0.120104,0.034938
1.077466,0.921832
2.15447,1.93815
2.987827,2.743209
4.226047,3.261393
5.693482,3.036859
6.934841,2.260688
7.782098,1.428645
8.58976,0.363024
9.646427,-0.681062
10.984759,-1.197814
12.011527,-0.703635
12.638371,0.308821
12.838575,1.721045
12.702581,3.161026
12.026591,4.492063
11.12879,5.661056
9.948708,6.178701
8.597602,6.207801
7.450734,6.205491
5.95171,6.221027
4.430753,6.236938
2.932448,6.250771
1.437777,6.250318
-0.056636,6.230597
-1.542527,6.193525
-3.039671,6.140811
-4.534515,6.071563
-6.051292,5.982948
-7.418738,5.88517
-8.466893,5.20365
-9.145574,3.899766
-9.203376,2.558658
-9.181326,1.06617
-8.800719,-0.336207
-7.802871,-1.272921
-6.419835,-1.777929
-5.253648,-1.72847
-4.028545,-1.327605
-2.676083,-0.864147
-1.259701,-0.388907
